Age,Income,NumPurchases,Calls,Churn
27,857,83,12,0
39,142,56,14,0
48,200,16,1,0
20,377,0,1,1
49,816,65,2,1
63,635,36,4,0
54,298,73,5,1
59,342,24,1,0
46,59,57,4,0
29,113,72,13,0
34,808,98,13,0
32,10,15,1,0
53,892,22,1,1
47,159,28,13,0
55,652,30,10,0
52,897,49,4,0
43,154,3,12,1
39,233,20,8,0
36,604,93,5,0
52,55,46,2,1
22,110,84,2,1
37,345,90,9,0
27,120,50,1,1
60,151,83,13,1
22,138,62,8,1
57,594,14,5,1
32,403,73,12,0
51,339,12,12,1
25,775,45,4,0
21,342,88,8,1
21,866,77,9,1
28,244,8,10,0
63,487,21,8,0
21,202,30,2,0
55,105,48,1,1
39,333,79,3,1
23,389,92,12,0
32,959,77,11,0
61,783,56,3,1
20,81,1,3,1
18,630,29,11,1
44,352,9,4,0
58,144,16,13,0
44,707,85,6,1
55,461,34,5,0
50,195,82,14,0
61,727,63,10,1
19,82,72,13,1
43,800,77,1,0
27,32,60,1,1
37,508,54,7,0
32,173,5,2,0
28,726,3,13,0
23,72,23,11,0
63,736,4,14,0
58,735,57,1,0
57,500,36,13,0
42,551,15,1,1
22,34,39,3,0
55,725,38,1,0
51,962,68,5,0
60,600,43,14,1
37,903,55,1,0
54,37,7,10,0
45,443,14,8,0
52,794,64,8,0
57,830,4,5,0
26,915,29,14,0
31,369,32,5,0
24,358,58,8,0
60,610,17,14,0
43,874,86,1,0
33,211,38,13,0
28,599,71,10,0
29,449,8,5,0
54,76,46,12,0
64,912,35,3,0
44,927,31,1,0
49,777,78,5,1
34,295,75,10,1
37,721,49,8,0
33,669,55,11,0
26,520,28,10,0
28,727,6,10,0
25,856,28,13,0
34,492,78,12,0
63,729,45,12,0
46,609,39,13,0
36,140,64,3,0
51,948,86,7,1
43,333,78,2,1
54,789,8,2,0
64,542,66,9,0
30,385,33,13,0
20,494,26,1,0
34,42,82,12,0
18,265,76,6,1
45,981,96,4,0
33,719,14,1,0
33,966,73,9,0
50,374,13,9,0
33,431,9,1,0
23,451,3,11,1
51,747,16,10,1
54,389,19,12,1
33,605,73,3,1
56,518,45,5,0
55,904,55,4,1
21,612,76,5,0
30,597,99,9,1
57,369,2,8,0
47,468,16,7,0
46,0,18,6,0
47,794,48,4,1
44,153,68,8,0
40,956,97,1,0
57,35,63,12,1
29,374,48,11,0
50,54,92,14,0
19,297,33,5,0
51,937,3,1,0
48,265,22,6,1
63,764,89,4,0
28,484,90,2,1
19,427,63,7,0
34,835,77,12,1
45,328,37,1,1
21,519,59,6,0
58,21,21,10,0
29,444,52,13,0
25,877,55,4,0
42,518,55,9,0
60,417,70,3,0
41,704,18,12,0
49,539,95,2,0
18,296,91,7,1
41,602,90,5,0
37,389,27,9,1
56,685,97,10,0
29,664,84,3,1
29,502,92,14,0
57,912,67,5,0
58,469,50,3,0
35,240,68,10,0
27,339,9,11,0
24,3,62,14,1
33,962,33,4,0
39,279,39,4,0
36,884,57,5,0
64,452,66,2,0
33,924,75,3,1
34,285,7,7,0
63,486,20,4,0
62,869,27,2,0
42,240,1,5,0
59,884,16,10,0
58,0,13,4,0
20,578,30,5,0
25,50,74,4,1
54,767,35,12,0
39,805,4,8,0
61,694,54,3,1
34,663,75,3,1
62,133,12,3,0
29,843,71,12,0
43,235,79,12,0
53,88,39,7,0
53,226,95,7,0
37,975,87,1,1
20,525,53,14,0
37,151,93,7,0
43,674,81,1,0
35,16,61,14,0
63,245,5,8,1
18,817,46,10,1
61,53,29,7,0
36,473,85,1,0
45,25,40,9,1
56,110,56,3,0
27,796,26,1,0
29,74,27,11,0
34,531,69,10,1
58,401,10,3,0
54,421,19,3,0
22,704,47,1,1
31,7,2,4,0
63,623,86,1,0
51,449,53,5,0
47,90,93,2,1
28,382,93,6,0
19,876,29,1,0
56,883,48,1,0
51,895,10,4,0
51,296,15,8,0
41,755,16,5,1
19,207,78,8,1
50,719,59,12,0
48,238,23,13,1
36,721,96,3,1
31,345,5,4,0
48,64,66,14,0
51,381,44,1,0
58,585,76,5,0
39,667,24,5,0
26,778,6,10,0
20,179,84,7,0
54,158,99,9,0
56,921,40,11,0
63,281,49,9,1
33,338,22,6,0
48,988,58,13,0
29,812,45,2,0
37,448,43,1,0
32,436,54,13,1
52,256,57,12,1
36,828,25,4,0
25,430,15,8,0
64,749,16,9,1
51,959,16,6,1
30,963,13,13,0
42,275,27,7,0
47,84,70,10,1
58,334,50,8,0
36,565,17,8,0
45,13,91,9,0
62,473,12,2,0
49,338,97,14,0
59,813,74,7,0
40,21,62,10,1
21,755,53,14,0
46,418,78,3,1
51,140,99,12,0
64,805,48,6,0
45,676,45,7,0
53,749,36,10,1
33,732,68,8,1
23,51,60,13,0
29,229,29,13,0
61,804,9,1,0
54,384,7,8,0
30,373,64,2,0
51,574,21,1,1
48,579,34,2,1
56,154,92,9,0
42,46,59,2,1
54,911,45,2,0
24,598,68,8,1
47,945,85,6,0
20,904,14,2,0
32,921,97,6,0
30,773,72,6,0
53,899,68,5,0
42,564,53,2,1
52,715,62,11,0
51,137,91,1,1
41,978,78,3,1
59,128,41,13,1
52,770,38,7,0
34,448,82,6,0
37,600,89,2,0
45,152,23,8,0
25,860,63,10,0
38,401,25,10,0
52,0,18,4,1
28,808,34,9,0
21,504,44,14,0
51,187,96,11,1
30,640,24,3,0
30,353,98,9,0
46,40,47,2,1
47,720,82,5,1
55,788,43,1,0
41,771,4,1,0
58,840,53,7,1
25,136,3,2,1
23,91,2,2,0
25,417,56,7,0
20,367,67,9,0
34,546,84,8,1
37,886,54,5,0
22,544,75,11,0
50,82,91,2,1
29,820,32,10,1
20,347,43,1,0
58,949,17,6,0
39,79,32,13,1
44,891,45,8,0
41,598,74,12,1
53,280,21,14,1
45,162,45,10,0
56,430,30,10,1
64,6,98,6,0
50,245,94,6,1
56,183,40,12,1
39,572,24,8,0
51,706,41,1,0
57,948,81,3,0
37,658,89,4,0
18,841,46,6,1
38,402,20,8,0
50,907,10,12,0
24,809,28,12,1
36,582,28,5,0
43,552,23,3,0
22,878,1,2,0
62,246,32,1,1
52,372,80,13,0
35,983,80,12,0
57,527,84,10,0
33,676,28,14,0
24,412,30,9,0
51,262,26,13,0
46,684,3,14,0
56,621,45,5,0
23,372,57,2,0
33,48,18,13,0
32,240,63,4,0
20,349,48,10,1
30,914,24,5,0
19,285,83,6,0
52,526,43,2,0
64,637,12,4,1
24,448,49,12,0
26,899,65,12,0
62,557,72,14,0
52,310,65,11,0
28,462,61,2,1
60,846,14,1,0
56,773,95,8,1
63,471,92,9,0
58,705,86,3,0
42,761,16,7,0
43,156,85,6,1
47,0,7,7,1
42,629,41,9,0
64,635,70,4,0
35,745,80,14,1
50,950,36,4,0
18,732,82,5,0
29,708,41,14,0
32,576,95,9,0
60,756,36,6,0
28,840,28,9,1
55,355,62,5,0
42,705,90,5,0
55,26,47,11,1
64,774,6,10,0
48,636,17,12,1
49,807,15,2,0
53,106,20,9,0
62,321,30,1,1
47,181,52,14,0
23,968,43,7,0
36,566,32,8,0
64,568,73,2,0
22,815,53,6,0
59,707,12,12,0
21,448,86,6,0
45,434,36,1,0
55,531,67,9,0
56,856,99,11,0
44,509,66,4,1
58,164,64,14,1
60,994,83,13,0
32,458,89,5,0
47,345,25,5,1
29,934,4,8,0
43,656,98,8,0
64,880,47,14,0
36,141,62,6,0
20,641,25,5,0
22,187,59,14,0
29,459,18,2,0
52,192,5,3,0
40,620,56,5,0
56,188,40,13,0
37,513,18,13,0
29,869,12,1,1
22,114,44,6,0
52,896,28,6,0
51,349,89,1,0
63,679,74,9,0
44,845,41,11,1
59,185,38,11,0
27,463,50,13,1
31,915,56,3,0
23,547,18,5,1
43,202,73,2,0
46,970,21,5,1
18,392,97,12,1
62,221,83,6,0
44,403,19,3,0
52,511,59,7,0
61,609,25,8,0
59,495,76,5,0
27,959,64,12,1
61,455,57,5,0
34,918,70,2,1
39,5,13,12,0
43,555,45,10,1
41,823,0,6,0
26,288,39,10,0
35,421,34,13,1
63,980,72,1,0
40,509,91,9,1
21,452,17,4,1
57,744,32,8,1
20,452,18,3,0
58,780,65,1,0
31,404,31,13,0
54,925,34,6,1
24,798,5,3,1
55,386,46,8,1
64,396,82,5,0
33,892,7,11,0
60,446,83,6,0
54,45,12,10,0
19,167,98,4,1
26,151,53,9,0
56,52,96,4,1
62,390,3,2,1
18,700,58,2,1
57,162,27,7,1
47,700,43,4,1
57,282,85,7,0
34,551,35,11,1
40,5,59,11,1
58,646,89,9,0
57,718,16,8,0
43,613,39,11,0
56,549,50,14,1
33,148,58,1,1
22,816,71,2,0
32,855,74,11,0
57,515,46,6,1
41,531,57,11,0
56,914,72,11,1
61,628,42,7,0
61,989,3,14,0
42,127,40,5,0
23,560,15,1,1
18,496,85,8,1
36,483,93,3,0
29,342,51,13,0
58,458,78,14,0
60,336,22,13,0
50,736,58,8,0
20,883,64,10,0
57,771,57,1,0
27,446,46,11,0
20,928,53,2,0
62,688,48,2,0
35,922,94,12,0
26,571,65,11,0
30,849,92,7,0
46,600,96,13,1
22,675,13,7,0
41,747,25,14,0
25,931,99,7,1
18,220,58,7,0
19,795,2,10,0
51,64,29,12,1
40,535,72,7,0
49,902,95,5,1
36,169,0,8,1
19,653,53,8,0
49,696,54,1,1
33,697,66,3,1
44,895,25,3,0
29,422,81,13,0
40,967,71,4,0
30,934,60,3,0
18,108,56,11,1
37,592,60,4,0
64,857,38,5,0
51,810,84,14,0
32,207,7,8,0
32,596,40,3,1
54,826,98,5,0
58,895,40,11,0
51,856,50,6,0
59,312,77,10,0
64,206,61,14,0
55,957,14,6,0
63,511,20,5,0
58,886,40,3,1
61,653,12,11,0
55,652,95,5,0
36,714,60,14,1
52,877,15,6,0
58,888,81,4,0
52,936,69,3,0
38,705,98,11,1
22,499,86,8,0
59,377,33,12,0
54,696,82,11,0
48,261,75,8,0
41,16,10,14,0
22,156,16,4,1
51,70,87,3,0
52,682,58,3,1
48,310,46,4,0
61,693,6,13,0
37,296,62,4,0
44,511,5,2,0
44,13,94,9,0
51,52,38,2,0
33,873,92,9,1
31,278,43,14,0
20,123,33,6,0
29,138,55,1,0
59,945,0,13,0
24,590,43,9,0
20,243,34,11,0
46,560,8,6,0
20,825,82,11,1
48,355,87,9,1
20,751,94,7,0
19,58,47,6,0
30,571,71,11,1
53,482,74,7,0
42,942,89,5,0
64,789,32,5,1
60,951,93,14,1
51,620,27,11,0
33,485,27,2,0
35,480,5,4,0
29,838,86,6,1
27,8,50,13,0
56,332,91,5,0
19,374,75,12,0
24,221,55,9,0
50,997,56,7,0
42,958,99,1,0
39,121,76,13,0
46,687,50,4,0
22,429,88,12,1
19,608,78,12,0
37,290,55,2,1
23,504,35,3,0
21,393,21,2,0
52,253,84,3,0
24,671,76,5,0
34,42,4,6,0
46,521,85,13,0
39,435,70,6,1
24,530,33,7,0
62,177,20,14,0
64,72,53,6,1
49,886,89,6,0
40,327,68,7,1
60,881,66,6,0
31,851,29,12,1
18,883,92,11,1
55,600,74,13,0
45,869,61,2,0
34,83,74,5,1
36,554,98,14,1
32,775,76,5,0
19,848,65,11,0
51,263,70,13,0
59,248,56,7,0
34,861,66,8,1
52,537,17,5,0
54,372,67,14,0
23,874,52,7,0
43,635,83,14,0
58,690,95,11,0
41,312,66,1,1
20,316,89,4,0
54,538,56,7,1
64,904,0,7,0
64,918,0,7,0
40,451,67,7,0
60,477,87,3,1
38,591,73,1,1
33,602,98,10,0
60,933,86,9,0
18,416,71,6,1
29,234,96,1,0
28,62,18,4,0
42,980,61,4,0
56,32,93,4,0
49,669,22,9,1
50,123,87,8,0
61,554,12,9,0
35,690,71,14,0
64,267,98,2,1
19,132,15,10,0
25,35,26,3,1
53,675,61,10,0
41,46,36,1,0
20,329,7,8,0
28,993,5,8,0
54,958,43,10,0
32,118,66,8,0
30,621,96,3,0
56,240,11,5,1
63,522,48,12,0
20,982,92,13,0
59,564,3,11,0
51,325,59,13,0
44,562,31,12,0
50,973,33,12,0
54,91,74,1,0
26,637,44,11,1
21,41,48,13,1
20,383,95,10,1
59,492,93,11,0
43,76,24,5,1
42,951,86,2,0
52,617,59,2,1
27,494,51,2,0
43,400,5,10,1
25,803,5,4,0
29,290,82,13,0
57,684,55,14,1
48,870,56,3,1
56,445,3,3,0
37,536,26,6,0
60,45,63,10,0
29,88,46,9,0
34,729,23,4,0
58,880,50,4,0
28,683,21,10,0
59,402,13,10,1
50,614,78,3,0
35,212,3,2,0
19,980,41,2,0
19,248,30,10,0
18,329,3,1,0
33,140,74,4,0
32,438,81,14,1
64,3,50,4,0
22,685,38,1,1
56,974,2,11,0
62,262,81,8,1
47,760,26,8,1
56,631,35,14,0
55,652,0,5,1
30,228,76,6,0
24,828,36,12,1
38,266,37,1,0
41,48,12,12,0
49,163,78,1,1
28,212,69,6,0
42,10,9,14,1
54,799,14,7,0
35,848,39,2,0
31,731,30,4,0
41,571,93,7,0
54,378,46,10,0
55,456,57,9,0
18,617,13,3,1
20,714,31,11,0
19,985,33,14,0
31,418,78,8,1
53,384,80,1,1
37,352,68,2,1
33,539,63,11,1
20,368,64,5,0
45,690,37,11,0
30,861,30,2,0
22,901,2,14,0
64,456,22,11,0
61,501,49,10,0
33,807,59,12,0
27,443,86,12,0
34,161,63,11,0
40,428,5,2,0
60,646,26,5,0
33,670,12,3,0
49,806,30,6,0
58,702,16,11,0
24,497,78,3,0
64,766,26,6,0
22,305,69,14,1
24,702,44,10,1
26,957,49,11,0
18,212,19,12,0
60,449,65,3,1
62,940,64,7,0
55,344,62,7,1
42,537,90,10,1
35,824,95,13,0
18,796,90,2,1
35,191,78,1,1
36,562,34,10,0
19,39,2,9,1
50,508,28,8,1
31,742,36,11,0
44,327,25,5,0
55,904,93,9,1
32,526,4,4,0
60,780,27,14,0
46,658,24,5,0
37,356,36,10,0
55,36,63,2,0
60,96,15,6,0
45,33,98,9,1
58,717,86,11,0
27,913,57,5,1
27,914,58,8,0
40,808,96,12,0
45,521,86,9,0
38,5,35,3,1
40,520,57,7,0
47,397,62,5,1
54,56,34,13,1
39,882,28,3,1
37,243,54,2,0
57,561,76,9,1
58,216,32,9,0
36,235,39,6,0
53,787,51,11,0
45,611,60,13,0
38,924,52,10,0
28,46,68,12,0
52,827,14,11,0
47,407,81,12,1
36,787,45,4,1
57,642,69,13,0
51,785,74,12,0
29,25,54,9,0
27,401,71,7,0
39,214,27,8,1
43,176,70,2,0
22,78,12,9,0
55,975,24,11,1
21,500,83,2,0
36,895,12,14,1
18,542,16,1,0
22,566,21,5,0
30,214,17,2,1
32,742,16,11,0
29,265,87,1,1
36,641,1,6,1
62,892,13,12,0
18,264,84,6,0
27,658,57,8,0
45,633,44,9,1
57,900,26,2,0
56,8,37,8,1
63,135,62,5,0
58,40,67,4,0
33,754,28,9,0
52,401,9,12,0
26,38,74,9,0
23,158,62,9,0
29,755,89,7,1
60,457,66,6,0
42,641,46,14,1
21,137,52,12,0
45,468,93,6,0
62,816,32,6,0
18,645,26,13,0
41,913,6,4,0
25,545,85,14,0
24,564,56,14,0
20,653,51,5,0
46,886,99,3,0
48,944,38,13,0
32,314,17,6,0
64,435,21,8,0
53,273,68,3,0
35,3,77,1,1
21,91,15,4,1
48,547,53,12,1
38,236,30,10,0
22,393,15,1,0
38,341,70,10,0
62,656,79,5,1
46,233,76,9,0
29,731,6,12,0
55,599,84,14,1
63,80,30,14,1
32,58,10,5,1
59,282,82,6,0
60,428,16,3,0
40,579,74,13,0
21,480,76,9,1
47,82,98,13,0
57,560,73,8,1
34,304,49,5,0
50,506,46,9,0
26,17,73,2,1
41,737,16,2,0
58,117,81,2,1
58,388,87,5,0
30,34,76,10,0
58,950,86,9,1
23,337,71,10,1
62,558,53,14,1
55,175,82,8,0
28,999,90,1,0
48,434,31,9,1
25,600,24,8,0
60,504,97,1,0
49,924,21,3,1
23,123,69,1,0
61,666,10,14,0
57,680,33,6,0
25,717,49,9,0
40,233,45,11,0
50,293,32,6,1
64,344,82,3,0
23,696,12,12,0
59,95,81,11,0
29,8,42,11,0
36,851,29,4,0
41,417,28,7,1
44,210,57,10,0
61,201,34,1,0
20,191,77,5,0
53,326,20,3,0
33,639,0,3,1
42,888,38,12,0
22,828,89,13,0
43,143,41,12,0
48,39,2,2,1
59,822,16,13,1
34,497,51,13,1
32,742,61,5,1
42,196,47,7,0
31,40,40,7,0
40,21,70,1,1
49,434,55,4,1
20,448,22,10,0
64,527,68,6,1
56,386,36,12,1
26,506,34,5,1
61,439,22,8,1
26,94,48,5,1
56,138,10,11,1
43,737,77,11,0
58,972,98,13,1
51,683,64,2,0
28,678,54,2,0
27,763,71,6,0
52,742,22,5,0
30,595,98,9,0
29,45,71,10,0
36,597,68,4,0
29,223,37,9,0
28,996,86,4,0
56,562,68,5,0
22,500,25,2,0
61,643,86,9,0
46,246,14,6,0
50,933,95,12,1
29,507,96,12,1
31,838,83,1,0
34,485,57,10,0
60,884,56,2,0
49,80,9,8,0
51,600,38,10,0
34,43,49,1,0
50,261,10,5,0
48,634,65,7,0
47,353,61,1,0
35,657,35,9,0
24,752,95,9,1
24,136,32,14,0
39,758,9,14,0
62,38,97,10,0
59,368,8,9,0
64,866,49,9,0
54,260,19,8,0
62,643,59,5,0
33,675,56,6,0
25,303,76,11,0
63,327,38,8,1
24,384,54,2,0
46,526,82,10,0
52,887,50,3,1
40,948,83,5,0
46,328,63,7,0
40,773,4,1,0
58,113,19,11,0
57,600,68,2,0
41,364,39,4,0
31,790,78,12,1
36,369,95,12,0
25,274,14,2,0
37,58,61,2,1
53,204,59,3,0
50,944,21,6,0
60,429,65,7,1
61,719,82,4,1
44,726,73,7,1
64,40,16,1,0
46,790,77,12,0
54,434,25,5,0
64,508,60,5,0
53,379,1,2,0
39,473,33,9,0
32,175,76,14,0
41,671,92,3,0
31,974,9,10,0
54,132,57,1,0
55,602,37,2,1
51,685,30,14,0
31,558,36,5,0
25,333,75,2,0
33,537,38,10,0
45,771,81,12,0
54,433,86,12,1
34,19,88,13,1
45,921,82,2,0
40,960,47,10,0
25,611,0,6,1
23,972,68,12,1
33,293,92,5,0
59,310,87,2,1
39,327,72,7,0
58,647,53,12,0
59,127,31,5,0
18,135,95,9,1
41,536,68,8,0
46,926,56,10,0
34,546,97,11,0
55,828,0,6,0
31,893,93,10,0
37,452,83,10,0
56,969,41,12,0
42,732,23,4,0
46,224,81,2,0
26,859,63,5,0
62,108,7,5,0
27,92,95,9,0
60,696,74,1,0
29,153,95,7,0
22,762,60,11,0
38,364,35,1,0
27,246,50,9,0
46,351,36,12,0
49,183,10,12,1
53,881,73,3,0
46,484,40,1,0
39,427,92,1,0
62,770,40,7,0
40,93,74,13,0
25,655,93,3,0
22,312,34,13,1
35,581,26,11,0
61,231,21,6,0
57,82,82,11,1
60,252,54,13,0
26,987,91,3,0
29,508,78,7,1
54,946,51,4,0
25,654,98,3,0
35,345,34,6,0
27,454,42,5,1
28,222,17,8,0
41,697,29,13,0
46,772,44,8,1
45,279,48,14,0
44,24,92,14,0
56,759,68,8,0
34,768,18,12,0
41,220,59,1,0
57,214,96,2,0
22,421,33,14,0
30,511,33,6,0
32,6,69,8,0
32,869,11,14,0
31,774,26,6,0
60,979,70,10,0
33,798,55,2,0
33,187,34,1,1
36,251,41,13,1
53,507,27,4,1
61,383,66,7,0
40,820,33,3,0
26,738,93,1,1
59,57,43,4,1
31,559,13,12,0
39,513,3,5,0
33,811,53,4,0
61,761,25,7,0
36,255,57,8,1
38,468,27,4,0
64,844,72,11,1
36,995,34,9,1
53,934,25,12,0
61,444,76,3,0
53,516,64,10,1
21,996,85,6,0
59,843,0,8,1
29,684,77,5,1
57,647,44,3,1
22,716,83,9,0
44,215,16,14,0
30,338,87,5,0
35,862,47,3,0
64,263,4,8,1
24,754,6,14,0
19,481,62,12,0
44,998,53,7,0
60,560,47,8,1
56,236,96,6,1
26,704,69,13,1
28,949,83,12,0
25,366,94,1,0
25,606,53,2,0
46,807,52,11,0
62,279,73,11,1
33,814,50,8,1
44,676,93,9,1
38,697,56,1,0
37,157,71,14,0
30,116,23,5,0
42,223,96,4,1
35,687,82,7,0
47,516,14,6,0
63,528,4,4,1
47,382,56,9,1
61,992,56,5,0
41,554,56,12,1
19,29,23,8,0
20,190,18,12,0
43,751,78,13,0
32,493,25,1,1
22,663,89,13,0
25,976,40,11,0
37,866,27,13,1
25,185,25,2,1
29,502,45,13,0
18,513,54,2,0
53,608,86,5,1
30,706,89,8,0
26,90,47,1,1
19,671,7,12,0
31,823,26,8,1
50,277,37,11,1
25,350,34,8,0
58,855,72,1,1
43,71,37,6,0
59,983,99,5,0
56,210,24,13,0
26,336,49,11,0
39,731,62,14,0
49,601,59,14,0
24,912,78,2,0
46,823,17,11,0
59,830,71,10,1
60,148,28,6,0
53,191,30,2,0
48,945,91,6,1
44,634,68,14,0
39,636,73,2,1
50,748,20,13,0
48,513,26,13,0
21,881,68,3,0
47,239,46,5,0
39,234,85,12,0
39,476,94,1,1
34,551,27,2,0
32,266,84,8,0
37,442,15,14,0
18,229,8,4,0
36,627,30,11,0
49,640,79,2,0
52,219,83,5,0
31,685,72,12,1
42,361,98,10,0
29,431,46,10,0
47,944,26,9,0
35,975,88,2,0
23,15,33,4,0
23,383,64,5,1
23,666,68,10,1
29,141,58,11,0
56,782,44,4,1
32,470,92,4,0
27,158,46,3,0
49,842,39,10,0
59,475,26,9,0
19,340,11,13,0
26,588,73,12,1
20,172,21,6,0
54,652,4,5,0
40,711,74,10,1
33,136,27,14,1
56,929,60,14,1
48,76,24,4,1
36,721,66,11,1
32,807,97,3,0
39,960,81,2,0
35,695,77,8,1
47,255,30,9,0
42,114,51,1,1
64,785,17,1,1
32,289,98,2,1
31,565,98,9,1
39,180,23,9,0
60,405,4,2,0
38,84,39,8,1
60,273,12,1,0
29,9,9,7,1
57,163,83,1,1
47,744,1,9,0
55,769,44,5,0
58,812,50,13,0
30,621,39,10,0
36,975,42,12,0
64,537,90,3,1
50,372,85,4,0
33,370,85,8,0
53,89,98,13,1
59,962,6,1,1
37,547,54,5,0
50,445,36,14,1
21,255,40,6,1
59,795,47,5,1
51,521,57,11,0
48,334,65,5,0
49,30,85,3,0
52,457,61,10,0
43,680,62,11,0
50,865,76,2,1
24,770,86,11,1
25,360,30,5,0
43,224,57,8,0
61,598,70,14,1
25,782,17,11,0
41,597,30,12,0
23,957,45,10,1
37,843,81,13,0
29,653,86,6,0
37,781,7,9,0
29,817,64,2,0
20,570,75,8,1
44,699,2,7,1
28,471,12,7,0
62,614,33,7,0
51,869,37,9,0
29,691,9,2,0
48,792,36,13,0
51,252,43,2,0
48,954,93,5,0
23,843,16,13,0
53,509,68,3,1
25,293,51,7,1
56,84,28,4,0
63,626,78,6,1
35,870,88,11,0
34,66,10,10,1
20,825,63,5,0
61,45,30,4,0
50,541,77,1,1
19,704,20,4,1
34,251,32,10,0
35,487,29,14,0
64,769,25,1,1
35,91,17,6,0
21,740,29,10,0
38,123,39,6,0
56,369,92,8,0
29,294,12,13,0
34,819,41,12,1
54,581,69,5,0
60,204,2,7,1
56,986,70,14,1
26,570,90,2,0
62,724,90,8,1
44,531,74,4,0
18,181,96,12,0
64,711,57,12,0
23,511,23,14,0
39,788,24,2,0
51,906,69,6,0
49,72,23,2,0
29,200,29,14,0
22,104,91,4,0
58,790,18,1,0
29,163,36,9,0
34,583,44,7,0
39,166,96,6,1
34,195,3,5,0
43,36,17,9,0
47,9,45,3,0
60,526,98,10,0
37,699,72,8,0
37,381,34,4,0
48,442,6,12,0
62,286,55,3,0
34,489,61,1,0
30,990,24,7,1
40,720,36,2,0
57,258,5,12,1
52,257,65,9,0
60,835,27,5,1
43,406,55,8,0
43,453,93,12,0
60,274,21,7,1
60,364,29,4,0
41,556,38,2,1
52,549,38,3,0
35,368,89,6,0
43,298,31,11,0
46,484,35,11,1
39,130,16,13,0
28,648,53,11,0
28,66,30,12,1
25,583,25,12,0
61,635,0,10,0
50,104,45,14,0
53,654,96,3,1
48,12,77,7,0
47,101,64,14,1
33,291,30,13,1
45,904,66,10,1
38,266,32,8,0
27,565,83,14,0
26,893,91,10,0
62,901,4,2,1
60,499,76,14,0
57,420,28,11,0
58,907,4,5,0
54,29,5,2,1
35,935,94,7,0
59,789,12,4,1
64,38,26,9,0
23,839,43,11,0
33,540,56,3,0
49,930,43,3,1
61,553,33,7,0
42,628,76,11,0
54,748,29,8,1
57,318,77,3,0
61,352,92,4,0
62,495,27,2,1
43,177,34,10,0
23,500,80,2,0
41,143,50,1,0
35,896,76,3,0
27,436,7,1,0
20,924,95,13,0
52,941,14,6,0
38,651,4,4,1
32,27,96,6,1
57,295,63,13,0
31,30,56,6,0
45,106,65,3,0
48,591,33,4,1
62,216,76,14,0
19,684,62,10,0
40,609,17,14,0
28,658,48,3,1
45,154,19,4,0
55,131,47,3,0
45,679,80,1,0
56,770,89,11,0
24,972,41,2,0
28,327,34,5,0
23,343,49,11,1
38,962,20,9,0
53,389,17,3,0
47,360,17,11,0
47,91,88,6,0
64,797,27,2,1
18,544,79,14,0
28,413,49,8,1
30,353,89,9,0
19,101,93,3,0
52,243,22,1,0
36,1,6,1,0
58,615,71,13,0
42,223,8,2,0
60,571,36,14,0
53,249,24,12,0
41,629,7,2,1
47,195,48,7,0
51,368,89,3,0
22,892,67,11,1
47,501,1,13,0
20,735,52,8,0
27,613,93,12,0
33,396,29,10,1
62,351,79,5,0
53,180,90,4,0
64,416,20,3,0
33,940,90,2,0
39,681,19,10,0
52,591,94,11,0
23,174,32,3,0
22,965,17,10,1
26,658,73,10,1
43,761,40,5,0
38,134,69,10,0
26,35,35,9,0
39,450,96,6,0
62,295,67,2,0
53,387,0,11,1
33,801,19,8,0
23,989,36,7,0
29,577,92,1,0
49,311,64,9,0
56,484,82,2,0
22,508,87,13,0
38,356,61,7,1
45,47,6,13,0
54,854,13,13,0
63,645,3,6,1
39,608,53,9,1
43,193,32,14,1
62,726,31,6,0
25,562,82,4,1
21,717,72,10,0
63,557,84,2,0
40,467,33,8,0
18,956,45,12,0
45,309,96,2,0
23,351,27,8,0
53,218,57,3,1
47,753,86,14,1
42,880,59,2,0
64,487,47,5,1
62,908,25,12,0
45,410,33,5,0
55,516,7,8,1
41,319,33,11,1
56,23,92,8,1
26,850,46,6,0
22,494,31,1,0
19,939,35,8,0
52,657,31,8,0
60,934,4,12,0
38,446,7,7,0
46,665,19,10,1
60,492,72,1,0
18,818,60,4,0
20,929,17,11,0
32,467,31,6,0
34,828,59,4,0
24,948,53,12,0
25,120,10,3,0
41,508,96,14,0
36,481,14,14,0
41,672,50,11,0
47,671,83,5,0
21,424,82,6,0
28,34,8,14,0
48,440,73,8,0
31,14,25,14,0
33,912,30,6,0
27,600,8,12,0
25,208,2,1,1
41,636,97,13,0
28,569,9,2,0
62,856,1,3,0
26,202,99,10,0
30,5,64,13,0
47,367,64,4,0
36,167,96,9,0
41,868,44,12,0
56,268,82,12,1
62,983,93,13,0
39,686,72,12,1
34,728,62,10,1
47,181,38,4,0
27,394,78,9,0
33,878,88,13,0
18,986,79,14,0
30,273,30,3,1
45,713,64,3,0
59,149,12,5,0
60,582,62,12,0
64,209,57,8,0
50,470,9,8,0
27,780,68,4,0
60,996,17,10,0
63,915,90,12,1
34,111,21,8,0
34,158,82,7,1
23,355,6,5,0
35,780,29,4,0
44,557,42,6,1
50,325,95,3,0
50,541,89,11,0
39,921,74,2,0
28,412,57,5,0
63,683,7,12,0
21,689,44,6,0
48,558,19,11,1
47,678,43,10,1
59,928,13,5,0
37,51,41,11,1
40,338,59,4,0
62,837,48,6,0
52,166,57,7,0
21,864,99,13,1
28,477,27,3,0
61,290,29,10,0
37,639,17,4,0
